ip;date;method;url;code;length;duration
192.168.1.1;2013/10/07 09:39:27;GET;/site;200;11180;1465770
192.168.1.1;2013/10/07 09:39:44;GET;/site;200;11222;1248367
192.168.1.1;2013/10/07 09:39:44;GET;/site;200;10853;1471275
192.168.1.1;2013/10/07 09:39:50;GET;/site;200;11210;2036780
192.168.1.1;2013/10/07 09:39:54;GET;/site;200;11212;1473822
192.168.1.1;2013/10/07 09:39:54;GET;/site;200;11114;1396516
192.168.1.1;2013/10/07 09:39:54;GET;/site;200;11421;2112074
192.168.1.1;2013/10/07 09:40:01;GET;/site;200;11099;1458820
192.168.1.1;2013/10/07 09:40:06;GET;/site;200;11099;1381611
192.168.1.1;2013/10/07 09:40:07;GET;/site;200;11134;1465047
192.168.1.1;2013/10/07 09:40:11;GET;/site;200;11145;2320718
192.168.1.1;2013/10/07 09:40:14;GET;/site;200;11099;1699790
192.168.1.1;2013/10/07 09:40:26;GET;/site;200;51930;812447
192.168.1.1;2013/10/07 09:40:32;GET;/site;200;11093;1982974
192.168.1.1;2013/10/07 09:40:34;GET;/site;200;11167;1612775
192.168.1.1;2013/10/07 09:40:34;GET;/site;200;11471;2068597
192.168.1.1;2013/10/07 09:40:47;GET;/site;200;10815;1699448
192.168.1.1;2013/10/07 09:40:48;GET;/site;200;11108;1691913
192.168.1.1;2013/10/07 09:40:51;GET;/site;200;10828;1728066
192.168.1.1;2013/10/07 09:40:52;GET;/site;200;10889;1876462
192.168.1.1;2013/10/07 09:40:57;GET;/site;200;11047;2325166
192.168.1.1;2013/10/07 09:40:57;GET;/site;200;11047;2324833
192.168.1.1;2013/10/07 09:41:00;GET;/site;200;11158;1898870
192.168.1.1;2013/10/07 09:41:01;GET;/site;200;10816;2063439
192.168.1.1;2013/10/07 09:41:00;GET;/site;200;11167;2595321
192.168.1.1;2013/10/07 09:41:03;GET;/site;200;11099;2233004
192.168.1.1;2013/10/07 09:41:04;GET;/site;200;11437;1572594
192.168.1.1;2013/10/07 09:41:05;GET;/site;200;11118;1935180
192.168.1.1;2013/10/07 09:41:06;GET;/site;200;11167;1796102
192.168.1.1;2013/10/07 09:41:11;GET;/site;200;11403;1495820
192.168.1.1;2013/10/07 09:41:12;GET;/site;200;11253;2326352
192.168.1.1;2013/10/07 09:41:14;GET;/site;200;11111;1778261
192.168.1.1;2013/10/07 09:41:26;GET;/site;200;51930;1086922
192.168.1.1;2013/10/07 09:41:26;GET;/site;200;10905;2012600
192.168.1.1;2013/10/07 09:41:28;GET;/site;200;10921;2292184
192.168.1.1;2013/10/07 09:41:43;GET;/site;200;11167;1768957
192.168.1.1;2013/10/07 09:41:45;GET;/site;200;10839;2181365
192.168.1.1;2013/10/07 09:41:47;GET;/site;200;11099;2043973
192.168.1.1;2013/10/07 09:41:48;GET;/site;200;11437;1818408
192.168.1.1;2013/10/07 09:41:52;GET;/site;200;11166;1690643
192.168.1.1;2013/10/07 09:41:53;GET;/site;200;11079;2605410
192.168.1.1;2013/10/07 09:41:56;GET;/site;200;11121;1816138
192.168.1.1;2013/10/07 09:41:57;GET;/site;200;10884;1780861
192.168.1.1;2013/10/07 09:42:08;GET;/site;200;11111;1689442
192.168.1.1;2013/10/07 09:42:08;GET;/site;200;11299;1742458
192.168.1.1;2013/10/07 09:42:12;GET;/site;200;10920;1810668
192.168.1.1;2013/10/07 09:42:12;GET;/site;200;11319;1949930
192.168.1.1;2013/10/07 09:42:12;GET;/site;200;11738;2635838
192.168.1.1;2013/10/07 09:42:16;GET;/site;200;10853;1641505
192.168.1.1;2013/10/07 09:42:18;GET;/site;200;11134;1260487
192.168.1.1;2013/10/07 09:42:25;GET;/site;200;11003;1792588
192.168.1.1;2013/10/07 09:42:25;GET;/site;200;11471;1889059
192.168.1.1;2013/10/07 09:42:26;GET;/site;200;51930;1125702
192.168.1.1;2013/10/07 09:42:26;GET;/site;200;11003;1944460
192.168.1.1;2013/10/07 09:42:27;GET;/site;200;11471;1609660
192.168.1.1;2013/10/07 09:42:33;GET;/site;200;11066;1791431
192.168.1.1;2013/10/07 09:42:34;GET;/site;200;11169;1889299
192.168.1.1;2013/10/07 09:42:35;GET;/site;200;11147;1824701
192.168.1.1;2013/10/07 09:42:43;GET;/site;200;11167;2204872
192.168.1.1;2013/10/07 09:42:43;GET;/site;200;11066;2057610
192.168.1.1;2013/10/07 09:42:44;GET;/site;200;11138;1889382
192.168.1.1;2013/10/07 09:42:48;GET;/site;200;11088;2502069
192.168.1.1;2013/10/07 09:42:51;GET;/site;200;11121;2098738
192.168.1.1;2013/10/07 09:42:54;GET;/site;200;11018;1772307
192.168.1.1;2013/10/07 09:42:54;GET;/site;200;11471;1740022
192.168.1.1;2013/10/07 09:42:57;GET;/site;200;11185;1527792
192.168.1.1;2013/10/07 09:43:02;GET;/site;200;10836;1542114
192.168.1.1;2013/10/07 09:43:11;GET;/site;200;10812;2209014
192.168.1.1;2013/10/07 09:43:14;GET;/site;200;11018;1688036
192.168.1.1;2013/10/07 09:43:15;GET;/site;200;11018;1683270
192.168.1.1;2013/10/07 09:43:15;GET;/site;200;11246;1703488
192.168.1.1;2013/10/07 09:43:17;GET;/site;200;11118;1590738
192.168.1.1;2013/10/07 09:43:18;GET;/site;200;10828;1642078
192.168.1.1;2013/10/07 09:43:18;GET;/site;200;10849;2623031
192.168.1.1;2013/10/07 09:43:19;GET;/site;200;10844;1941723
192.168.1.1;2013/10/07 09:43:23;GET;/site;200;11169;1321959
192.168.1.1;2013/10/07 09:43:23;GET;/site;200;10908;1349496
192.168.1.1;2013/10/07 09:43:25;GET;/site;200;10856;1325195
192.168.1.1;2013/10/07 09:43:25;GET;/site;200;11124;1284800
192.168.1.1;2013/10/07 09:43:26;GET;/site;200;51930;682129
192.168.1.1;2013/10/07 09:43:26;GET;/site;200;11496;1958079
192.168.1.1;2013/10/07 09:43:28;GET;/site;200;11465;1374027
192.168.1.1;2013/10/07 09:43:28;GET;/site;200;11273;1346752
192.168.1.1;2013/10/07 09:43:33;GET;/site;200;11066;1414311
192.168.1.1;2013/10/07 09:43:34;GET;/site;200;11169;1396872
192.168.1.1;2013/10/07 09:43:39;GET;/site;200;10856;1375188
192.168.1.1;2013/10/07 09:43:45;GET;/site;200;10899;1915263
192.168.1.1;2013/10/07 09:43:47;GET;/site;200;11119;2010140
192.168.1.1;2013/10/07 09:43:56;GET;/site;200;10828;1317994
192.168.1.1;2013/10/07 09:43:56;GET;/site;200;11119;1987717
192.168.1.1;2013/10/07 09:44:06;GET;/site;200;11119;1365972
192.168.1.1;2013/10/07 09:44:12;GET;/site;200;10866;1418333
192.168.1.1;2013/10/07 09:44:12;GET;/site;200;11080;1338768
192.168.1.1;2013/10/07 09:44:16;GET;/site;200;11218;1506636
192.168.1.1;2013/10/07 09:44:16;GET;/site;200;10921;1530144
192.168.1.1;2013/10/07 09:44:24;GET;/site;200;11099;1385743
192.168.1.1;2013/10/07 09:44:24;GET;/site;200;11085;1375026
192.168.1.1;2013/10/07 09:44:26;GET;/site;200;51930;656001
192.168.1.1;2013/10/07 09:44:30;GET;/site;200;10864;1469300
192.168.1.1;2013/10/07 09:44:34;GET;/site;200;11273;1402999
192.168.1.1;2013/10/07 09:44:34;GET;/site;200;11222;1133705
192.168.1.1;2013/10/07 09:44:41;GET;/site;200;11167;1448961
192.168.1.1;2013/10/07 09:44:40;GET;/site;200;11120;1973411
192.168.1.1;2013/10/07 09:44:45;GET;/site;200;11066;1443700
192.168.1.1;2013/10/07 09:44:49;GET;/site;200;11068;2082377
192.168.1.1;2013/10/07 09:44:52;GET;/site;200;11068;1357622
192.168.1.1;2013/10/07 09:45:02;GET;/site;200;11100;1553664
192.168.1.1;2013/10/07 09:45:03;GET;/site;200;11023;1515464
192.168.1.1;2013/10/07 09:45:05;GET;/site;200;11093;2462811
192.168.1.1;2013/10/07 09:45:06;GET;/site;200;11121;2438956
192.168.1.1;2013/10/07 09:45:06;GET;/site;200;11167;2037454
192.168.1.1;2013/10/07 09:45:06;GET;/site;200;10813;1940748
192.168.1.1;2013/10/07 09:45:06;GET;/site;200;10997;2016865
192.168.1.1;2013/10/07 09:45:11;GET;/site;200;11118;1548312
192.168.1.1;2013/10/07 09:45:12;GET;/site;200;11123;1911049
192.168.1.1;2013/10/07 09:45:17;GET;/site;200;10853;1525593
192.168.1.1;2013/10/07 09:45:17;GET;/site;200;11099;2081425
192.168.1.1;2013/10/07 09:45:22;GET;/site;200;11093;1642625
192.168.1.1;2013/10/07 09:45:26;GET;/site;200;51930;964501
192.168.1.1;2013/10/07 09:45:28;GET;/site;200;10955;1362190
192.168.1.1;2013/10/07 09:45:31;GET;/site;200;11068;1535602
192.168.1.1;2013/10/07 09:45:33;GET;/site;200;11390;1429253
192.168.1.1;2013/10/07 09:45:34;GET;/site;200;11099;1647933
192.168.1.1;2013/10/07 09:45:37;GET;/site;200;11138;1625943
192.168.1.1;2013/10/07 09:45:40;GET;/site;200;11622;1348118
192.168.1.1;2013/10/07 09:45:42;GET;/site;200;10860;1681753
192.168.1.1;2013/10/07 09:45:47;GET;/site;200;11080;1730625
192.168.1.1;2013/10/07 09:45:49;GET;/site;200;11034;2547277
192.168.1.1;2013/10/07 09:45:50;GET;/site;200;11068;1744894
192.168.1.1;2013/10/07 09:45:59;GET;/site;200;11104;1725511
192.168.1.1;2013/10/07 09:46:03;GET;/site;200;10997;1501328
192.168.1.1;2013/10/07 09:46:05;GET;/site;200;10874;1778317
192.168.1.1;2013/10/07 09:46:05;GET;/site;200;11120;1683416
192.168.1.1;2013/10/07 09:46:05;GET;/site;200;10884;1872514
192.168.1.1;2013/10/07 09:46:08;GET;/site;200;11484;1705797
192.168.1.1;2013/10/07 09:46:09;GET;/site;200;11234;1691610
192.168.1.1;2013/10/07 09:46:11;GET;/site;200;11220;1569065
192.168.1.1;2013/10/07 09:46:11;GET;/site;200;10980;1616431
192.168.1.1;2013/10/07 09:46:19;GET;/site;200;10835;1373851
192.168.1.1;2013/10/07 09:46:20;GET;/site;200;11048;2061436
192.168.1.1;2013/10/07 09:46:20;GET;/site;200;11048;2156656
192.168.1.1;2013/10/07 09:46:21;GET;/site;200;10980;1452488
192.168.1.1;2013/10/07 09:46:24;GET;/site;200;10892;1350267
192.168.1.1;2013/10/07 09:46:26;GET;/site;200;51930;735825
192.168.1.1;2013/10/07 09:46:27;GET;/site;200;11169;1520653
192.168.1.1;2013/10/07 09:46:31;GET;/site;200;10856;1425446
192.168.1.1;2013/10/07 09:46:32;GET;/site;200;10980;1411188
192.168.1.1;2013/10/07 09:46:35;GET;/site;200;11214;1393458
192.168.1.1;2013/10/07 09:46:42;GET;/site;200;11134;1585366
192.168.1.1;2013/10/07 09:46:42;GET;/site;200;10798;2180400
192.168.1.1;2013/10/07 09:46:43;GET;/site;200;10986;1561041
192.168.1.1;2013/10/07 09:46:48;GET;/site;200;11171;2146559
192.168.1.1;2013/10/07 09:47:01;GET;/site;200;11145;1561693
192.168.1.1;2013/10/07 09:47:11;GET;/site;200;11239;1443427
192.168.1.1;2013/10/07 09:47:11;GET;/site;200;11099;1479704
192.168.1.1;2013/10/07 09:47:12;GET;/site;200;11169;1455248
192.168.1.1;2013/10/07 09:47:12;GET;/site;200;11078;1414396
192.168.1.1;2013/10/07 09:47:16;GET;/site;200;11470;1394945
192.168.1.1;2013/10/07 09:47:17;GET;/site;200;11134;1329147
192.168.1.1;2013/10/07 09:47:16;GET;/site;200;10797;2026597
192.168.1.1;2013/10/07 09:47:18;GET;/site;200;10878;1313550
192.168.1.1;2013/10/07 09:47:26;GET;/site;200;51930;678803
192.168.1.1;2013/10/07 09:47:28;GET;/site;200;11196;1414758
192.168.1.1;2013/10/07 09:47:29;GET;/site;200;10828;1311917
192.168.1.1;2013/10/07 09:47:32;GET;/site;200;11134;1276514
192.168.1.1;2013/10/07 09:47:32;GET;/site;200;11441;1902172
192.168.1.1;2013/10/07 09:47:37;GET;/site;200;11169;1395827
192.168.1.1;2013/10/07 09:47:47;GET;/site;200;11086;1927296
192.168.1.1;2013/10/07 09:47:47;GET;/site;200;10838;2077829
192.168.1.1;2013/10/07 09:47:49;GET;/site;200;11143;1621118
192.168.1.1;2013/10/07 09:47:50;GET;/site;200;11169;1614053
192.168.1.1;2013/10/07 09:47:57;GET;/site;200;10813;2005141
192.168.1.1;2013/10/07 09:47:59;GET;/site;200;10814;1391494
192.168.1.1;2013/10/07 09:48:00;GET;/site;200;10900;1276294
192.168.1.1;2013/10/07 09:48:09;GET;/site;200;10815;1361485
192.168.1.1;2013/10/07 09:48:10;GET;/site;200;11149;1892448
192.168.1.1;2013/10/07 09:48:12;GET;/site;200;11169;1326502
192.168.1.1;2013/10/07 09:48:15;GET;/site;200;10835;1415476
192.168.1.1;2013/10/07 09:48:17;GET;/site;200;11214;1357519
192.168.1.1;2013/10/07 09:48:25;GET;/site;200;11541;1341661
192.168.1.1;2013/10/07 09:48:25;GET;/site;200;11222;1412779
192.168.1.1;2013/10/07 09:48:26;GET;/site;200;51930;767075
192.168.1.1;2013/10/07 09:48:26;GET;/site;200;11164;1419129
192.168.1.1;2013/10/07 09:48:28;GET;/site;200;11003;1297615
192.168.1.1;2013/10/07 09:48:45;GET;/site;200;10870;2004797
192.168.1.1;2013/10/07 09:48:46;GET;/site;200;11066;1381188
192.168.1.1;2013/10/07 09:48:47;GET;/site;200;11244;1385598
192.168.1.1;2013/10/07 09:48:50;GET;/site;200;10870;2064258
192.168.1.1;2013/10/07 09:48:54;GET;/site;200;11138;1314831
192.168.1.1;2013/10/07 09:48:54;GET;/site;200;11246;1292377
192.168.1.1;2013/10/07 09:48:57;GET;/site;200;10839;1423104
192.168.1.1;2013/10/07 09:48:59;GET;/site;200;11209;1632130
192.168.1.1;2013/10/07 09:49:00;GET;/site;200;10912;1928962
192.168.1.1;2013/10/07 09:49:04;GET;/site;200;11214;1331285
192.168.1.1;2013/10/07 09:49:07;GET;/site;200;10893;1403949
192.168.1.1;2013/10/07 09:49:14;GET;/site;200;10962;1382274
192.168.1.1;2013/10/07 09:49:14;GET;/site;200;11214;1883341
192.168.1.1;2013/10/07 09:49:19;GET;/site;200;10878;1377438
192.168.1.1;2013/10/07 09:49:22;GET;/site;200;11234;1368988
192.168.1.1;2013/10/07 09:49:23;GET;/site;200;11270;1395458
192.168.1.1;2013/10/07 09:49:25;GET;/site;200;11168;1350540
192.168.1.1;2013/10/07 09:49:26;GET;/site;200;51930;712202
192.168.1.1;2013/10/07 09:49:29;GET;/site;200;11100;1322152
192.168.1.1;2013/10/07 09:49:40;GET;/site;200;10908;2101183
192.168.1.1;2013/10/07 09:49:40;GET;/site;200;10830;2035869
192.168.1.1;2013/10/07 09:49:43;GET;/site;200;11499;1406992
192.168.1.1;2013/10/07 09:49:44;GET;/site;200;11080;1985490
192.168.1.1;2013/10/07 09:49:45;GET;/site;200;11099;1319739
192.168.1.1;2013/10/07 09:49:47;GET;/site;200;11080;1508047
192.168.1.1;2013/10/07 09:49:52;GET;/site;200;11223;1358808
192.168.1.1;2013/10/07 09:49:54;GET;/site;200;11121;1545670
192.168.1.1;2013/10/07 09:49:54;GET;/site;200;10853;1588363
192.168.1.1;2013/10/07 09:49:54;GET;/site;200;10839;2146314
192.168.1.1;2013/10/07 09:49:55;GET;/site;200;10836;1556274
192.168.1.1;2013/10/07 09:49:58;GET;/site;200;10909;1996833
192.168.1.1;2013/10/07 09:49:59;GET;/site;200;10926;1478221
192.168.1.1;2013/10/07 09:50:06;GET;/site;200;10873;2224445
192.168.1.1;2013/10/07 09:50:09;GET;/site;200;10832;2025145
192.168.1.1;2013/10/07 09:50:11;GET;/site;200;11212;1441481
192.168.1.1;2013/10/07 09:50:11;GET;/site;200;10908;1408966
192.168.1.1;2013/10/07 09:50:14;GET;/site;200;11246;1490411
192.168.1.1;2013/10/07 09:50:16;GET;/site;200;10926;1657988
192.168.1.1;2013/10/07 09:50:20;GET;/site;200;10828;1612832
192.168.1.1;2013/10/07 09:50:22;GET;/site;200;11330;2107650
192.168.1.1;2013/10/07 09:50:23;GET;/site;200;11168;2039170
192.168.1.1;2013/10/07 09:50:26;GET;/site;200;51930;818363
192.168.1.1;2013/10/07 09:50:28;GET;/site;200;11086;1602749
192.168.1.1;2013/10/07 09:50:34;GET;/site;200;11138;1727010
192.168.1.1;2013/10/07 09:50:38;GET;/site;200;10836;1580968
192.168.1.1;2013/10/07 09:50:44;GET;/site;200;11222;1533790
192.168.1.1;2013/10/07 09:50:45;GET;/site;200;11484;1452211
192.168.1.1;2013/10/07 09:50:46;GET;/site;200;11167;2021910
192.168.1.1;2013/10/07 09:50:51;GET;/site;200;11018;1729544
192.168.1.1;2013/10/07 09:50:54;GET;/site;200;11229;1487112
192.168.1.1;2013/10/07 09:50:58;GET;/site;200;11425;1343841
192.168.1.1;2013/10/07 09:51:02;GET;/site;200;11202;1227118
192.168.1.1;2013/10/07 09:51:02;GET;/site;200;10955;2072077
192.168.1.1;2013/10/07 09:51:03;GET;/site;200;11148;2147967
192.168.1.1;2013/10/07 09:51:07;GET;/site;200;11124;1559461
192.168.1.1;2013/10/07 09:51:19;GET;/site;200;11180;1656329
192.168.1.1;2013/10/07 09:51:23;GET;/site;200;10836;1437036
192.168.1.1;2013/10/07 09:51:26;GET;/site;200;51930;782331
192.168.1.1;2013/10/07 09:51:30;GET;/site;200;11238;2042409
192.168.1.1;2013/10/07 09:51:33;GET;/site;200;11261;2148888
192.168.1.1;2013/10/07 09:51:40;GET;/site;200;11121;1292440
192.168.1.1;2013/10/07 09:51:45;GET;/site;200;11134;1409573
192.168.1.1;2013/10/07 09:51:47;GET;/site;200;11138;1406067
192.168.1.1;2013/10/07 09:51:55;GET;/site;200;11164;1536840
192.168.1.1;2013/10/07 09:51:57;GET;/site;200;11408;2471500
192.168.1.1;2013/10/07 09:52:00;GET;/site;200;11018;1634400
192.168.1.1;2013/10/07 09:52:03;GET;/site;200;10836;1464619
192.168.1.1;2013/10/07 09:52:04;GET;/site;200;10813;1438775
192.168.1.1;2013/10/07 09:52:04;GET;/site;200;10953;1599400
192.168.1.1;2013/10/07 09:52:05;GET;/site;200;11121;1538003
192.168.1.1;2013/10/07 09:52:05;GET;/site;200;10905;2110359
192.168.1.1;2013/10/07 09:52:07;GET;/site;200;10953;1534007
192.168.1.1;2013/10/07 09:52:08;GET;/site;200;11023;1441640
192.168.1.1;2013/10/07 09:52:11;GET;/site;200;11503;1595754
192.168.1.1;2013/10/07 09:52:12;GET;/site;200;11271;1606803
192.168.1.1;2013/10/07 09:52:17;GET;/site;200;11262;1877996
192.168.1.1;2013/10/07 09:52:16;GET;/site;200;11080;2531069
192.168.1.1;2013/10/07 09:52:23;GET;/site;200;11076;2986203
192.168.1.1;2013/10/07 09:52:26;GET;/site;200;51930;1037735
192.168.1.1;2013/10/07 09:52:30;GET;/site;200;11436;2153071
192.168.1.1;2013/10/07 09:52:33;GET;/site;200;11229;2038951
192.168.1.1;2013/10/07 09:52:38;GET;/site;200;11066;1703908
192.168.1.1;2013/10/07 09:52:41;GET;/site;200;11168;1499713
192.168.1.1;2013/10/07 09:52:48;GET;/site;200;11134;1527356
192.168.1.1;2013/10/07 09:52:48;GET;/site;200;11111;2061957
192.168.1.1;2013/10/07 09:52:50;GET;/site;200;10839;1856829
192.168.1.1;2013/10/07 09:52:56;GET;/site;200;11047;1515438
192.168.1.1;2013/10/07 09:52:59;GET;/site;200;11109;2067326
192.168.1.1;2013/10/07 09:53:01;GET;/site;200;11084;1444369
192.168.1.1;2013/10/07 09:53:02;GET;/site;200;11371;2360171
192.168.1.1;2013/10/07 09:53:03;GET;/site;200;11371;2258360
192.168.1.1;2013/10/07 09:53:05;GET;/site;200;11111;1323041
192.168.1.1;2013/10/07 09:53:05;GET;/site;200;10846;1456759
192.168.1.1;2013/10/07 09:52:54;GET;/site;200;6521;11989559
192.168.1.1;2013/10/07 09:53:05;GET;/site;200;11111;1346480
192.168.1.1;2013/10/07 09:53:06;GET;/site;200;11111;1352345
192.168.1.1;2013/10/07 09:53:07;GET;/site;200;11080;1470584
192.168.1.1;2013/10/07 09:53:07;GET;/site;200;10864;1443402
192.168.1.1;2013/10/07 09:53:08;GET;/site;200;11066;1408917
192.168.1.1;2013/10/07 09:53:09;GET;/site;200;11198;2044785
192.168.1.1;2013/10/07 09:52:59;GET;/site;200;6521;12105606
192.168.1.1;2013/10/07 09:53:11;GET;/site;200;11403;1408902
192.168.1.1;2013/10/07 09:53:11;GET;/site;200;11114;1478502
192.168.1.1;2013/10/07 09:53:13;GET;/site;200;10873;1544493
192.168.1.1;2013/10/07 09:53:19;GET;/site;200;11062;1330140
192.168.1.1;2013/10/07 09:53:24;GET;/site;200;10816;2112977
192.168.1.1;2013/10/07 09:53:25;GET;/site;200;11052;1698968
192.168.1.1;2013/10/07 09:53:26;GET;/site;200;51930;804928
192.168.1.1;2013/10/07 09:53:27;GET;/site;200;11138;1419265
192.168.1.1;2013/10/07 09:53:30;GET;/site;200;10816;1505733
192.168.1.1;2013/10/07 09:53:35;GET;/site;200;10963;1425105
192.168.1.1;2013/10/07 09:53:39;GET;/site;200;11149;1357194
192.168.1.1;2013/10/07 09:53:41;GET;/site;200;11330;1778989
192.168.1.1;2013/10/07 09:53:53;GET;/site;200;10881;3285677
192.168.1.1;2013/10/07 09:54:03;GET;/site;200;10954;1581973
192.168.1.1;2013/10/07 09:54:10;GET;/site;200;11427;1600969
192.168.1.1;2013/10/07 09:54:12;GET;/site;200;10795;1867032
192.168.1.1;2013/10/07 09:54:13;GET;/site;200;11427;1640932
192.168.1.1;2013/10/07 09:54:13;GET;/site;200;10961;1697104
192.168.1.1;2013/10/07 09:54:20;GET;/site;200;11066;1461501
192.168.1.1;2013/10/07 09:54:20;GET;/site;200;10955;1456727
192.168.1.1;2013/10/07 09:54:21;GET;/site;200;11222;1449089
192.168.1.1;2013/10/07 09:54:21;GET;/site;200;11080;1478698
192.168.1.1;2013/10/07 09:54:21;GET;/site;200;11080;1465035
192.168.1.1;2013/10/07 09:54:24;GET;/site;200;11099;1597489
192.168.1.1;2013/10/07 09:54:14;GET;/site;200;6521;11458732
192.168.1.1;2013/10/07 09:54:26;GET;/site;200;51930;852142
192.168.1.1;2013/10/07 09:54:25;GET;/site;200;11175;2324311
192.168.1.1;2013/10/07 09:54:36;GET;/site;200;11437;1416588
192.168.1.1;2013/10/07 09:54:37;GET;/site;200;10816;2072935
192.168.1.1;2013/10/07 09:54:41;GET;/site;200;10961;2141797
192.168.1.1;2013/10/07 09:54:51;GET;/site;200;11421;2257047
192.168.1.1;2013/10/07 09:54:52;GET;/site;200;11209;2471213
192.168.1.1;2013/10/07 09:54:52;GET;/site;200;10816;2427336
192.168.1.1;2013/10/07 09:54:58;GET;/site;200;10803;1461456
192.168.1.1;2013/10/07 09:55:10;GET;/site;200;11209;1605362
192.168.1.1;2013/10/07 09:55:15;GET;/site;200;11641;2024674
192.168.1.1;2013/10/07 09:55:20;GET;/site;200;11145;1561130
192.168.1.1;2013/10/07 09:55:21;GET;/site;200;11099;1585781
192.168.1.1;2013/10/07 09:55:23;GET;/site;200;11425;1423351
192.168.1.1;2013/10/07 09:55:26;GET;/site;200;51930;1130596
192.168.1.1;2013/10/07 09:55:28;GET;/site;200;10990;1766665
192.168.1.1;2013/10/07 09:55:32;GET;/site;200;11100;1346011
192.168.1.1;2013/10/07 09:55:34;GET;/site;200;11099;1820562
192.168.1.1;2013/10/07 09:55:35;GET;/site;200;11167;1844897
192.168.1.1;2013/10/07 09:55:37;GET;/site;200;11233;2300603
192.168.1.1;2013/10/07 09:55:49;GET;/site;200;11270;1685441
192.168.1.1;2013/10/07 09:55:50;GET;/site;200;11066;1932024
192.168.1.1;2013/10/07 09:55:55;GET;/site;200;11080;2608039
192.168.1.1;2013/10/07 09:55:56;GET;/site;200;11100;1698258
192.168.1.1;2013/10/07 09:55:58;GET;/site;200;11125;1876259
192.168.1.1;2013/10/07 09:56:01;GET;/site;200;10838;1967609
192.168.1.1;2013/10/07 09:56:02;GET;/site;200;11084;1987939
192.168.1.1;2013/10/07 09:56:03;GET;/site;200;11416;1573370
192.168.1.1;2013/10/07 09:56:05;GET;/site;200;10954;1944404
192.168.1.1;2013/10/07 09:56:10;GET;/site;200;10881;1734032
192.168.1.1;2013/10/07 09:56:10;GET;/site;200;11080;1581858
192.168.1.1;2013/10/07 09:56:16;GET;/site;200;11125;1352625
192.168.1.1;2013/10/07 09:56:20;GET;/site;200;11514;1411419
192.168.1.1;2013/10/07 09:56:22;GET;/site;200;11421;1921811
192.168.1.1;2013/10/07 09:56:26;GET;/site;200;51930;921772
192.168.1.1;2013/10/07 09:56:28;GET;/site;200;10813;2202502
192.168.1.1;2013/10/07 09:56:28;GET;/site;200;10885;2396245
192.168.1.1;2013/10/07 09:56:39;GET;/site;200;10835;2233877
192.168.1.1;2013/10/07 09:56:43;GET;/site;200;10920;1471269
192.168.1.1;2013/10/07 09:56:49;GET;/site;200;11149;1294715
192.168.1.1;2013/10/07 09:56:55;GET;/site;200;11080;1585966
192.168.1.1;2013/10/07 09:57:01;GET;/site;200;11062;1209660
192.168.1.1;2013/10/07 09:57:08;GET;/site;200;11120;1696629
192.168.1.1;2013/10/07 09:57:08;GET;/site;200;11210;1574711
192.168.1.1;2013/10/07 09:57:12;GET;/site;200;11216;2345001
192.168.1.1;2013/10/07 09:57:13;GET;/site;200;11270;1380168
192.168.1.1;2013/10/07 09:57:24;GET;/site;200;10817;1608727
192.168.1.1;2013/10/07 09:57:25;GET;/site;200;11121;1529008
192.168.1.1;2013/10/07 09:57:26;GET;/site;200;51930;675859
192.168.1.1;2013/10/07 09:57:32;GET;/site;200;11068;1574707
192.168.1.1;2013/10/07 09:57:35;GET;/site;200;11179;1296340
192.168.1.1;2013/10/07 09:57:41;GET;/site;200;10836;1360643
192.168.1.1;2013/10/07 09:57:47;GET;/site;200;11347;1337380
192.168.1.1;2013/10/07 09:57:49;GET;/site;200;11121;1607179
192.168.1.1;2013/10/07 09:57:50;GET;/site;200;11099;1627324
192.168.1.1;2013/10/07 09:57:59;GET;/site;200;11386;1408251
192.168.1.1;2013/10/07 09:58:02;GET;/site;200;10881;1424644
192.168.1.1;2013/10/07 09:58:05;GET;/site;200;11239;1387289
192.168.1.1;2013/10/07 09:58:10;GET;/site;200;11209;1348562
192.168.1.1;2013/10/07 09:58:10;GET;/site;200;11441;1436385
192.168.1.1;2013/10/07 09:58:27;GET;/site;200;51930;1146341
192.168.1.1;2013/10/07 09:58:31;GET;/site;200;11273;1673569
192.168.1.1;2013/10/07 09:58:37;GET;/site;200;11099;1662340
192.168.1.1;2013/10/07 09:58:58;GET;/site;200;11158;1961828
192.168.1.1;2013/10/07 09:59:00;GET;/site;200;10870;1675358
192.168.1.1;2013/10/07 09:59:02;GET;/site;200;11541;1526768
192.168.1.1;2013/10/07 09:59:02;GET;/site;200;11111;1524038
192.168.1.1;2013/10/07 09:59:06;GET;/site;200;10997;1612578
192.168.1.1;2013/10/07 09:59:11;GET;/site;200;11086;2069401
192.168.1.1;2013/10/07 09:59:13;GET;/site;200;11121;1782958
192.168.1.1;2013/10/07 09:59:13;GET;/site;200;11251;1803147
192.168.1.1;2013/10/07 09:59:15;GET;/site;200;11054;2360871
192.168.1.1;2013/10/07 09:59:21;GET;/site;200;10830;2046055
192.168.1.1;2013/10/07 09:59:22;GET;/site;200;11176;1400559
192.168.1.1;2013/10/07 09:59:27;GET;/site;200;51930;741609
192.168.1.1;2013/10/07 09:59:27;GET;/site;200;11119;1354908
192.168.1.1;2013/10/07 09:59:32;GET;/site;200;11145;1476053
192.168.1.1;2013/10/07 09:59:32;GET;/site;200;10816;1625860
